,ageEstimate,companyFollowerCount,companyName,companyStaffCount,companyUrn,connectionsCount,country,followable,followersCount,genderEstimate,isPremium,mbrLocation,mbrLocationCode,mbrTitle,memberUrn,posLocation,posTitle,positionId,avgMemberPosDuration,avgCompanyPosDuration,cluster
3260,23,415884,Qatar Petroleum,9839,urn:li:company:9788,486,au,1,488,male,0,"Western Australia, Australia","urn:li:fs_region:(au,4916)",Firefighter - Barrow Island,urn:li:member:116937682,Qatar,Safety and Fire Training Officer,178371,2190.5,1336.3129,1
3261,23,4153,Department of Fire and Emergency Services,1294,urn:li:company:297807,486,au,1,488,male,0,"Western Australia, Australia","urn:li:fs_region:(au,4916)",Firefighter - Barrow Island,urn:li:member:116937682,"Perth, Australia",Station Officer,178374,2190.5,1003.6905,1
3262,54,247381,University of Sydney,11949,urn:li:company:166676,500,au,1,577,male,0,"Sydney, Australia","urn:li:fs_region:(au,4910)",Professor at University of Sydney,urn:li:member:1169481,The University of Sydney,Professor of Computer Systems,105037,2434.25,851.207,1
3263,54,179014,Imperial College London,11514,urn:li:company:5106,500,au,1,577,male,0,"Sydney, Australia","urn:li:fs_region:(au,4910)",Professor at University of Sydney,urn:li:member:1169481,"Sydney, Australia",Visiting Professor,105038,2434.25,937.896,1
3264,54,92614,The Chinese University of Hong Kong,4634,urn:li:company:13045,500,au,1,577,male,0,"Sydney, Australia","urn:li:fs_region:(au,4910)",Professor at University of Sydney,urn:li:member:1169481,"Sydney, Australia",Professor,105040,2434.25,720.1682,1
3265,54,247381,University of Sydney,11949,urn:li:company:166676,500,au,1,577,male,0,"Sydney, Australia","urn:li:fs_region:(au,4910)",Professor at University of Sydney,urn:li:member:1169481,"Sydney, Australia",Lecturer,105041,2434.25,851.207,1
3266,28,98,OK RDY,9,urn:li:company:12897906,500,au,1,1460,male,0,"Curtin, Australian Capital Territory, Australia","urn:li:fs_city:(au,1-35)",CEO & Founder at OK RDY,urn:li:member:116988089,"Canberra, Australia",CEO & Founder,293321,335.1429,273,1
3267,28,2538,AIIA,106,urn:li:company:61761,500,au,1,1460,male,0,"Curtin, Australian Capital Territory, Australia","urn:li:fs_city:(au,1-35)",CEO & Founder at OK RDY,urn:li:member:116988089,"Canberra, Australia",AIIA Federal & ACT Council Member,293322,335.1429,1063.8202,1
3268,28,2538,AIIA,106,urn:li:company:61761,500,au,1,1460,male,0,"Curtin, Australian Capital Territory, Australia","urn:li:fs_city:(au,1-35)",CEO & Founder at OK RDY,urn:li:member:116988089,"Canberra, Australia",ICT Skills and Education Manager,293323,335.1429,1063.8202,1
3269,28,1334,Canberra Business,36,urn:li:company:142042,500,au,1,1460,male,0,"Curtin, Australian Capital Territory, Australia","urn:li:fs_city:(au,1-35)",CEO & Founder at OK RDY,urn:li:member:116988089,"Canberra, Australia",Policy and Media Advisor,293324,335.1429,1009.2105,1
3270,28,46741,University of Canberra,1895,urn:li:company:19034,500,au,1,1460,male,0,"Curtin, Australian Capital Territory, Australia","urn:li:fs_city:(au,1-35)",CEO & Founder at OK RDY,urn:li:member:116988089,"Canberra, Australia",Project Officer - Office of the Deputy Vice-Chancellor Education,293325,335.1429,852.8094,1
3271,28,46741,University of Canberra,1895,urn:li:company:19034,500,au,1,1460,male,0,"Curtin, Australian Capital Territory, Australia","urn:li:fs_city:(au,1-35)",CEO & Founder at OK RDY,urn:li:member:116988089,"Canberra, Australia","Project Officer, Faculty of ISE",293327,335.1429,852.8094,1
3272,28,46741,University of Canberra,1895,urn:li:company:19034,500,au,1,1460,male,0,"Curtin, Australian Capital Territory, Australia","urn:li:fs_city:(au,1-35)",CEO & Founder at OK RDY,urn:li:member:116988089,"Canberra, Australia",Enterprise Computing Conference Manager,293329,335.1429,852.8094,1
3273,28,46741,University of Canberra,1895,urn:li:company:19034,500,au,1,1460,male,0,"Curtin, Australian Capital Territory, Australia","urn:li:fs_city:(au,1-35)",CEO & Founder at OK RDY,urn:li:member:116988089,Innovation centre - University of Canberra,Executive Officer (acting),293331,335.1429,852.8094,1
3274,28,46741,University of Canberra,1895,urn:li:company:19034,500,au,1,1460,male,0,"Curtin, Australian Capital Territory, Australia","urn:li:fs_city:(au,1-35)",CEO & Founder at OK RDY,urn:li:member:116988089,Innovation Centre,Research and external relations officer,293333,335.1429,852.8094,1
3275,40,340,Helix Legal,7,urn:li:company:12011577,500,au,1,2072,female,0,"Brisbane, Australia","urn:li:fs_region:(au,4909)",Construction Lawyer | Director | Co-Founder @ Helix Legal | Co-Founder @ LawLancer | janelle@helix.legal | 0423 743 057,urn:li:member:116997733,"Brisbane, Australia",Director,246097,1217.6667,222.6667,1
3276,40,595,Power of Engineering (Inc.),6,urn:li:company:2641322,500,au,1,2072,female,0,"Brisbane, Australia","urn:li:fs_region:(au,4909)",Construction Lawyer | Director | Co-Founder @ Helix Legal | Co-Founder @ LawLancer | janelle@helix.legal | 0423 743 057,urn:li:member:116997733,"Queensland, Australia",Advisory Board Member,246098,1217.6667,570,1
3277,40,2783,NAWIC - National Association of Women in Construction (Australia National),31,urn:li:company:6420694,500,au,1,2072,female,0,"Brisbane, Australia","urn:li:fs_region:(au,4909)",Construction Lawyer | Director | Co-Founder @ Helix Legal | Co-Founder @ LawLancer | janelle@helix.legal | 0423 743 057,urn:li:member:116997733,"Queensland, Australia",Board Member,246099,1217.6667,762.087,1
3278,40,5002,Holding Redlich,434,urn:li:company:30333,500,au,1,2072,female,0,"Brisbane, Australia","urn:li:fs_region:(au,4909)",Construction Lawyer | Director | Co-Founder @ Helix Legal | Co-Founder @ LawLancer | janelle@helix.legal | 0423 743 057,urn:li:member:116997733,"Brisbane, Australia",Partner,246100,1217.6667,876.6186,1
3279,40,5002,Holding Redlich,434,urn:li:company:30333,500,au,1,2072,female,0,"Brisbane, Australia","urn:li:fs_region:(au,4909)",Construction Lawyer | Director | Co-Founder @ Helix Legal | Co-Founder @ LawLancer | janelle@helix.legal | 0423 743 057,urn:li:member:116997733,"Brisbane, Australia",Senior Associate,246101,1217.6667,876.6186,1
3280,40,5002,Holding Redlich,434,urn:li:company:30333,500,au,1,2072,female,0,"Brisbane, Australia","urn:li:fs_region:(au,4909)",Construction Lawyer | Director | Co-Founder @ Helix Legal | Co-Founder @ LawLancer | janelle@helix.legal | 0423 743 057,urn:li:member:116997733,"Brisbane, Australia",Lawyer,246102,1217.6667,876.6186,1
3281,31,80,Lucerne Investment Partners,11,urn:li:company:6645545,500,au,1,504,male,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)",Chief Operating Officer at Lucerne Investment Partners,urn:li:member:117008848,"Sydney, Australia",Chief Operating Officer,35173,502.75,639,1
3282,31,2755,Canaccord Genuity Wealth Management Canada,289,urn:li:company:2647543,500,au,1,504,male,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)",Chief Operating Officer at Lucerne Investment Partners,urn:li:member:117008848,"Melbourne, Australia",Chief Operating Officer,35175,502.75,989.1,1
3283,31,2755,Canaccord Genuity Wealth Management Canada,289,urn:li:company:2647543,500,au,1,504,male,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)",Chief Operating Officer at Lucerne Investment Partners,urn:li:member:117008848,"Melbourne, Australia",Operations Manager,35177,502.75,989.1,1
3284,31,2755,Canaccord Genuity Wealth Management Canada,289,urn:li:company:2647543,500,au,1,504,male,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)",Chief Operating Officer at Lucerne Investment Partners,urn:li:member:117008848,"Melbourne, Australia",Dealers Assistant,35179,502.75,989.1,1
3285,31,4369,JBWere,473,urn:li:company:741882,500,au,1,504,male,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)",Chief Operating Officer at Lucerne Investment Partners,urn:li:member:117008848,"Melbourne, Australia",Client Services Representative,35182,502.75,1014.7537,1
3286,37,85537,The Australian National University,5462,urn:li:company:162587,499,au,1,499,male,0,"University Of Canberra, Australian Capital Territory, Australia","urn:li:fs_city:(au,1-102)",PhD Candidate at The Australian National University,urn:li:member:117018060,"Canberra, Australia",Research Fellow,166345,474.1429,829.0823,1
3287,37,86,NATSEM,13,urn:li:company:1412097,499,au,1,499,male,0,"University Of Canberra, Australian Capital Territory, Australia","urn:li:fs_city:(au,1-102)",PhD Candidate at The Australian National University,urn:li:member:117018060,"Canberra, Australia",Economic Analyst,166346,474.1429,865,1
3288,37,1999,The Centre for Independent Studies,30,urn:li:company:729292,499,au,1,499,male,0,"University Of Canberra, Australian Capital Territory, Australia","urn:li:fs_city:(au,1-102)",PhD Candidate at The Australian National University,urn:li:member:117018060,Sydney,Research Fellow,166347,474.1429,647.5,1
3289,37,1652,Australian Institute of Family Studies,78,urn:li:company:1670698,499,au,1,499,male,0,"University Of Canberra, Australian Capital Territory, Australia","urn:li:fs_city:(au,1-102)",PhD Candidate at The Australian National University,urn:li:member:117018060,Melbourne,Research Fellow,166348,474.1429,892.1364,1
3290,37,86,NATSEM,13,urn:li:company:1412097,499,au,1,499,male,0,"University Of Canberra, Australian Capital Territory, Australia","urn:li:fs_city:(au,1-102)",PhD Candidate at The Australian National University,urn:li:member:117018060,Canberra,Research Fellow,166349,474.1429,865,1
3291,37,1652,Australian Institute of Family Studies,78,urn:li:company:1670698,499,au,1,499,male,0,"University Of Canberra, Australian Capital Territory, Australia","urn:li:fs_city:(au,1-102)",PhD Candidate at The Australian National University,urn:li:member:117018060,Melbourne,Senior Research Officer,166350,474.1429,892.1364,1
3292,37,9522,"Department of Education, Employment, and Workplace Relations",1928,urn:li:company:328133,499,au,1,499,male,0,"University Of Canberra, Australian Capital Territory, Australia","urn:li:fs_city:(au,1-102)",PhD Candidate at The Australian National University,urn:li:member:117018060,Canberra,Research Economist,166351,474.1429,956.3756,1
3293,37,85537,The Australian National University,5462,urn:li:company:162587,499,au,1,499,male,0,"University Of Canberra, Australian Capital Territory, Australia","urn:li:fs_city:(au,1-102)",PhD Candidate at The Australian National University,urn:li:member:117018060,Canberra,Research Assistant,166352,474.1429,829.0823,1
3294,37,85537,The Australian National University,5462,urn:li:company:162587,499,au,1,499,male,0,"University Of Canberra, Australian Capital Territory, Australia","urn:li:fs_city:(au,1-102)",PhD Candidate at The Australian National University,urn:li:member:117018060,"Canberra, Australia",Senior Research Specialist,31039116,474.1429,829.0823,0
3295,37,85537,The Australian National University,5462,urn:li:company:162587,499,au,1,499,male,0,"University Of Canberra, Australian Capital Territory, Australia","urn:li:fs_city:(au,1-102)",PhD Candidate at The Australian National University,urn:li:member:117018060,"Canberra, Australia",PhD Candidate,31039117,474.1429,829.0823,0
3296,44,537,Succession Plus,18,urn:li:company:590762,500,au,1,13218,male,1,"Sydney, Australia","urn:li:fs_region:(au,4910)","Craig West is CEO & Founder Succession Plus - Succession, Exit Planning & ESOP - Experienced Board Director and Chair.",urn:li:member:1170592,"Level 3, 50 York Street, SYDNEY",Chief Executive Officer,153574,1970.75,682.2105,1
3297,44,633,SME Association of Australia,5,urn:li:company:3656643,500,au,1,13218,male,1,"Sydney, Australia","urn:li:fs_region:(au,4910)","Craig West is CEO & Founder Succession Plus - Succession, Exit Planning & ESOP - Experienced Board Director and Chair.",urn:li:member:1170592,"Sydney, Australia",Executive Chairman,153575,1970.75,534.0909,1
3298,44,17250,"Movado Group, Inc",1140,urn:li:company:14716,500,au,1,13218,male,1,"Sydney, Australia","urn:li:fs_region:(au,4910)","Craig West is CEO & Founder Succession Plus - Succession, Exit Planning & ESOP - Experienced Board Director and Chair.",urn:li:member:1170592,"Sydney, Australia",Senior,153579,1970.75,911.6897,1
3299,46,2039,Perth Airport,244,urn:li:company:7577091,500,au,1,799,male,0,"Perth, Australia","urn:li:fs_region:(au,4905)","Safe and Sustainable Aviation - Development, Operations and Engineering",urn:li:member:117072432,"Perth, Australia",General Manager Airfield Operations,161404,825.75,782.6236,1
3300,46,2039,Perth Airport,244,urn:li:company:7577091,500,au,1,799,male,0,"Perth, Australia","urn:li:fs_region:(au,4905)","Safe and Sustainable Aviation - Development, Operations and Engineering",urn:li:member:117072432,"Perth, Australia",Civil Engineering Manager (Project Director and Airport Engineer),161405,825.75,782.6236,1
3301,46,31853,Sinclair Knight Merz,850,urn:li:company:7334,500,au,1,799,male,0,"Perth, Australia","urn:li:fs_region:(au,4905)","Safe and Sustainable Aviation - Development, Operations and Engineering",urn:li:member:117072432,"Cairns, Australia",Senior Civil Engineer (Project Manager and Pavement Engineer),161406,825.75,1188.2227,1
3302,46,1727,Lambert & Rehbein,66,urn:li:company:144465,500,au,1,799,male,0,"Perth, Australia","urn:li:fs_region:(au,4905)","Safe and Sustainable Aviation - Development, Operations and Engineering",urn:li:member:117072432,"Brisbane, Australia",Aviation Projects Manager,161407,825.75,963.3469,1
3303,46,107,Ruapehu District Council,50,urn:li:company:2215344,500,au,1,799,male,0,"Perth, Australia","urn:li:fs_region:(au,4905)","Safe and Sustainable Aviation - Development, Operations and Engineering",urn:li:member:117072432,New Zealand,District Engineer (GM Assets),161408,825.75,969.2857,1
3304,46,31853,Sinclair Knight Merz,850,urn:li:company:7334,500,au,1,799,male,0,"Perth, Australia","urn:li:fs_region:(au,4905)","Safe and Sustainable Aviation - Development, Operations and Engineering",urn:li:member:117072432,Papua New Guinea,Construction Engineer,161409,825.75,1188.2227,1
3305,62,2394,Department of Primary Industries Victoria (DPI),502,urn:li:company:630143,500,au,1,732,male,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)",Knowledge Management Specialist,urn:li:member:11713065,http://orcid.org/0000-0003-4339-4997,Knowledge Management Specialist,22911,1587.5,1225.0798,1
3306,62,263880,University of Melbourne,13415,urn:li:company:5677,500,au,1,732,male,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)",Knowledge Management Specialist,urn:li:member:11713065,http://esrc.unimelb.edu.au/about/research-fellows-and-students,Honorary Fellow,22912,1587.5,874.1053,1
3307,62,263880,University of Melbourne,13415,urn:li:company:5677,500,au,1,732,male,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)",Knowledge Management Specialist,urn:li:member:11713065,"Sydney, Australia",Student,22924,1587.5,874.1053,1
3308,48,46722,MYER,4864,urn:li:company:288900,348,au,1,359,female,0,"Melbourne Area, Australia","urn:li:fs_region:(au,4900)",Business Analyst at MYER,urn:li:member:11713964,"Melbourne, Australia",Business Analyst,259780,402.5714,952.4204,1
3309,48,21556,"Department of Education & Training, Victoria",11513,urn:li:company:689958,348,au,1,359,female,0,"Melbourne Area, Australia","urn:li:fs_region:(au,4900)",Business Analyst at MYER,urn:li:member:11713964,Melbourne,Business Analyst,259781,402.5714,977.6615,1
3310,48,6766,Yarra Valley Water,530,urn:li:company:21868,348,au,1,359,female,0,"Melbourne Area, Australia","urn:li:fs_region:(au,4900)",Business Analyst at MYER,urn:li:member:11713964,"Melbourne, Australia",Business Analyst,259782,402.5714,839.3778,1
3311,48,10705,Melbourne Water,1014,urn:li:company:21076,348,au,1,359,female,0,"Melbourne Area, Australia","urn:li:fs_region:(au,4900)",Business Analyst at MYER,urn:li:member:11713964,"Melbourne, Australia",Business Analyst,259783,402.5714,1002.3467,1
3312,48,1901,Cenitex,504,urn:li:company:314749,348,au,1,359,female,0,"Melbourne Area, Australia","urn:li:fs_region:(au,4900)",Business Analyst at MYER,urn:li:member:11713964,"Melbourne, Australia",Business Analyst,259786,402.5714,672.9051,1
3313,48,1283481,Ford Motor Company,164206,urn:li:company:1483,348,au,1,359,female,0,"Melbourne Area, Australia","urn:li:fs_region:(au,4900)",Business Analyst at MYER,urn:li:member:11713964,"Sydney, Australia",Business Systems Analyst / Data Analyst,259791,402.5714,1175.6792,1
3314,48,192638,Telstra,36243,urn:li:company:1636,348,au,1,359,female,0,"Melbourne Area, Australia","urn:li:fs_region:(au,4900)",Business Analyst at MYER,urn:li:member:11713964,"Melbourne, Australia",Business Analyst,259792,402.5714,1115.0783,1
3315,49,46741,University of Canberra,1895,urn:li:company:19034,500,au,1,4017,male,0,"Darwin, Australia","urn:li:fs_region:(au,4895)",Pro Vice Chancellor Education Strategy,urn:li:member:11714843,"Building 25, Pantowora Street, University of Canberra","Director, INSPIRE Centre",5441,1608.1429,852.8094,1
3316,49,46741,University of Canberra,1895,urn:li:company:19034,500,au,1,4017,male,0,"Darwin, Australia","urn:li:fs_region:(au,4895)",Pro Vice Chancellor Education Strategy,urn:li:member:11714843,"Sydney, Australia",Professor of Education,5442,1608.1429,852.8094,1
3317,49,46741,University of Canberra,1895,urn:li:company:19034,500,au,1,4017,male,0,"Darwin, Australia","urn:li:fs_region:(au,4895)",Pro Vice Chancellor Education Strategy,urn:li:member:11714843,"Sydney, Australia","Senior Research Scientist, Australian Institute for Sustainable Communities",5443,1608.1429,852.8094,1
3318,49,46741,University of Canberra,1895,urn:li:company:19034,500,au,1,4017,male,0,"Darwin, Australia","urn:li:fs_region:(au,4895)",Pro Vice Chancellor Education Strategy,urn:li:member:11714843,"Sydney, Australia",Associate Dean Education Innovation,5444,1608.1429,852.8094,1
3319,49,46741,University of Canberra,1895,urn:li:company:19034,500,au,1,4017,male,0,"Darwin, Australia","urn:li:fs_region:(au,4895)",Pro Vice Chancellor Education Strategy,urn:li:member:11714843,"Sydney, Australia",Associate Dean (Research),5445,1608.1429,852.8094,1
3320,49,46741,University of Canberra,1895,urn:li:company:19034,500,au,1,4017,male,0,"Darwin, Australia","urn:li:fs_region:(au,4895)",Pro Vice Chancellor Education Strategy,urn:li:member:11714843,"Sydney, Australia",Research Fellow,5446,1608.1429,852.8094,1
3321,49,6017,The Education University of Hong Kong,782,urn:li:company:63391,500,au,1,4017,male,0,"Darwin, Australia","urn:li:fs_region:(au,4895)",Pro Vice Chancellor Education Strategy,urn:li:member:11714843,"Sydney, Australia",Assistant Professor,5447,1608.1429,1041.6286,1
3322,49,24591,University of New England,2164,urn:li:company:18910,500,au,1,4017,male,0,"Darwin, Australia","urn:li:fs_region:(au,4895)",Pro Vice Chancellor Education Strategy,urn:li:member:11714843,"Sydney, Australia",Lecturer,5450,1608.1429,1154.6726,1
3323,49,19979,Charles Darwin University,1392,urn:li:company:35858,500,au,1,4017,male,0,"Darwin, Australia","urn:li:fs_region:(au,4895)",Pro Vice Chancellor Education Strategy,urn:li:member:11714843,"Darwin, Northern Territory, Australia",Pro Vice Chancellor Education Strategy,33243492,1608.1429,909.2247,0
3324,29,16536,Queensland Rail,3025,urn:li:company:12307,500,au,1,1092,female,0,"Brisbane, Australia","urn:li:fs_region:(au,4909)",People Business Partner - Network at Queensland Rail,urn:li:member:117208969,"Brisbane, Australia",Human Resources Advisor,161781,314.1111,1217.1564,1
3325,29,18440,ATCO Structures & Logistics,852,urn:li:company:883675,500,au,1,1092,female,0,"Brisbane, Australia","urn:li:fs_region:(au,4909)",People Business Partner - Network at Queensland Rail,urn:li:member:117208969,"Onslow, Western Australia",Industrial Relations / Human Resources Advisor,161782,314.1111,765.3553,1
3326,29,877593,Halliburton,60249,urn:li:company:2217,500,au,1,1092,female,0,"Brisbane, Australia","urn:li:fs_region:(au,4909)",People Business Partner - Network at Queensland Rail,urn:li:member:117208969,"Brisbane, Australia",Human Resources Generalist- Australasia,161783,314.1111,1129.283,1
3327,29,18440,ATCO Structures & Logistics,852,urn:li:company:883675,500,au,1,1092,female,0,"Brisbane, Australia","urn:li:fs_region:(au,4909)",People Business Partner - Network at Queensland Rail,urn:li:member:117208969,"Queensland, Australia",Human Resources Advisor,161784,314.1111,765.3553,1
3328,29,18440,ATCO Structures & Logistics,852,urn:li:company:883675,500,au,1,1092,female,0,"Brisbane, Australia","urn:li:fs_region:(au,4909)",People Business Partner - Network at Queensland Rail,urn:li:member:117208969,"Onslow, Western Australia",Industrial Relations / Human Resources Advisor,161785,314.1111,765.3553,1
3329,29,18440,ATCO Structures & Logistics,852,urn:li:company:883675,500,au,1,1092,female,0,"Brisbane, Australia","urn:li:fs_region:(au,4909)",People Business Partner - Network at Queensland Rail,urn:li:member:117208969,"Queensland, Australia",Human Resources Coordinator,161786,314.1111,765.3553,1
3330,29,57477,Chandler Macleod Group,2295,urn:li:company:11957,500,au,1,1092,female,0,"Brisbane, Australia","urn:li:fs_region:(au,4909)",People Business Partner - Network at Queensland Rail,urn:li:member:117208969,"Brisbane, Australia",Delivery Consultant,161787,314.1111,754.5635,1
3331,29,57477,Chandler Macleod Group,2295,urn:li:company:11957,500,au,1,1092,female,0,"Brisbane, Australia","urn:li:fs_region:(au,4909)",People Business Partner - Network at Queensland Rail,urn:li:member:117208969,"Brisbane, Australia",Unbundled services consultant,161788,314.1111,754.5635,1
3332,29,16536,Queensland Rail,3025,urn:li:company:12307,500,au,1,1092,female,0,"Brisbane, Australia","urn:li:fs_region:(au,4909)",People Business Partner - Network at Queensland Rail,urn:li:member:117208969,"Brisbane, Australia",Human Resources Business Partner (Development),17507891,314.1111,1217.1564,0
3333,29,16536,Queensland Rail,3025,urn:li:company:12307,500,au,1,1092,female,0,"Brisbane, Australia","urn:li:fs_region:(au,4909)",People Business Partner - Network at Queensland Rail,urn:li:member:117208969,"Brisbane, Australia",People Business Partner - Network,31042402,314.1111,1217.1564,0
3334,39,71466,Edith Cowan University,2756,urn:li:company:163569,500,au,1,1064,male,0,"Perth, Australia","urn:li:fs_region:(au,4905)","Expert in public health, health promotion, ohse, training and research",urn:li:member:117211566,"Perth, Australia",PhD Candidate - Public health ,273942,1258,1023.7618,1
3335,39,1816,DCS,1214,urn:li:company:363808,500,au,1,1064,male,0,"Perth, Australia","urn:li:fs_region:(au,4905)","Expert in public health, health promotion, ohse, training and research",urn:li:member:117211566,"Sydney, Australia",Senior Safety and Health Advisor,273944,1258,1135.6667,1
3336,39,3224,TAFE,1661,urn:li:company:5946,500,au,1,1064,male,0,"Perth, Australia","urn:li:fs_region:(au,4905)","Expert in public health, health promotion, ohse, training and research",urn:li:member:117211566,Tom Price,Pibara Institute,273946,1258,1542.6793,1
3337,38,3578,ABN Group,240,urn:li:company:1376183,347,au,0,0,female,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)",Finance Manager (Victoria) at ABN Group,urn:li:member:117221038,"Docklands, Victoria, Australia",Finance Manager (Victoria),220779,584.4,1032.6319,1
3338,38,553,Clarendon Residential,60,urn:li:company:303370,347,au,0,0,female,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)",Finance Manager (Victoria) at ABN Group,urn:li:member:117221038,"Port Melbourne, Victoria, Australia",Finance Manager/Commercial Manager,220780,584.4,1004.2647,1
3339,38,115,Investa Land,3,urn:li:company:10256074,347,au,0,0,female,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)",Finance Manager (Victoria) at ABN Group,urn:li:member:117221038,"Melbourne, Australia",Finance Manager,220781,584.4,897.5,1
3340,38,4669,Porter Davis,467,urn:li:company:119835,347,au,0,0,female,0,"Melbourne, Australia","urn:li:fs_region:(au,4900)",Finance Manager (Victoria) at ABN Group,urn:li:member:117221038,"Sydney, Australia",Mangement Accountant,220782,584.4,826.5825,1
3341,41,150920,Macquarie University,5915,urn:li:company:7763,500,au,1,654,male,0,"Sydney, Australia","urn:li:fs_region:(au,4910)","Academic & Consultant in Health & Physical Education, Physical Literacy, School Health, Assessment, and Education Policy",urn:li:member:117221175,"Sydney, Australia",Senior Lecturer - Education (Health & Physical Education),179700,1332.5714,822.7336,1
3342,41,3330,Surf Life Saving Australia,171,urn:li:company:1575756,500,au,1,654,male,0,"Sydney, Australia","urn:li:fs_region:(au,4910)","Academic & Consultant in Health & Physical Education, Physical Literacy, School Health, Assessment, and Education Policy",urn:li:member:117221175,"Sydney, Australia",Honorary Chair - Learning and Development,179701,1332.5714,1095.6295,1
3343,41,675,NSW Education Standards Authority,155,urn:li:company:17927943,500,au,1,654,male,0,"Sydney, Australia","urn:li:fs_region:(au,4910)","Academic & Consultant in Health & Physical Education, Physical Literacy, School Health, Assessment, and Education Policy",urn:li:member:117221175,"Sydney, Australia","Chief Examiner - Personal Development, Health and Physical Education",179703,1332.5714,720.2308,1
3344,41,296311,UNESCO,5340,urn:li:company:166588,500,au,1,654,male,0,"Sydney, Australia","urn:li:fs_region:(au,4910)","Academic & Consultant in Health & Physical Education, Physical Literacy, School Health, Assessment, and Education Policy",urn:li:member:117221175,"Paris, France",Expert Consultant - Quality Physical Education & MINEPS IV,179704,1332.5714,582.0598,1
3345,41,1370,Surf Life Saving NSW,97,urn:li:company:480887,500,au,1,654,male,0,"Sydney, Australia","urn:li:fs_region:(au,4910)","Academic & Consultant in Health & Physical Education, Physical Literacy, School Health, Assessment, and Education Policy",urn:li:member:117221175,"Sydney, Australia",Director of Education,179705,1332.5714,897.5,1
3346,41,85348,Charles Sturt University,3037,urn:li:company:14243,500,au,1,654,male,0,"Sydney, Australia","urn:li:fs_region:(au,4910)","Academic & Consultant in Health & Physical Education, Physical Literacy, School Health, Assessment, and Education Policy",urn:li:member:117221175,"Bathurst, NSW, Australia",Senior Lecturer - Health & Physical Education,179706,1332.5714,1004.3551,1
3347,41,3388,Sports Medicine Australia,142,urn:li:company:2697008,500,au,1,654,male,0,"Sydney, Australia","urn:li:fs_region:(au,4910)","Academic & Consultant in Health & Physical Education, Physical Literacy, School Health, Assessment, and Education Policy",urn:li:member:117221175,"Sydney, Australia",Director (Treasurer),179707,1332.5714,1033.7565,1
3348,41,568,The Winston Churchill Memorial Trust (Australia),49,urn:li:company:3092813,500,au,1,654,male,0,"Sydney, Australia","urn:li:fs_region:(au,4910)","Academic & Consultant in Health & Physical Education, Physical Literacy, School Health, Assessment, and Education Policy",urn:li:member:117221175,Australia,Churchill Fellow,179708,1332.5714,315.4138,1
3349,41,3046,"Board of Studies, Teaching and Educational Standards now the NSW Education Standards Authority",270,urn:li:company:460385,500,au,1,654,male,0,"Sydney, Australia","urn:li:fs_region:(au,4910)","Academic & Consultant in Health & Physical Education, Physical Literacy, School Health, Assessment, and Education Policy",urn:li:member:117221175,"Sydney, Australia",Examination Committee Member - PDHPE,179709,1332.5714,1204.881,1
3350,41,3230,Catholic Education Diocese of Parramatta,1189,urn:li:company:1352728,500,au,1,654,male,0,"Sydney, Australia","urn:li:fs_region:(au,4910)","Academic & Consultant in Health & Physical Education, Physical Literacy, School Health, Assessment, and Education Policy",urn:li:member:117221175,Loyola Senior High School,Coordinating Teacher of Health & Physical Education & Director of Sport,179711,1332.5714,1189.3586,1
3351,41,3388,Sports Medicine Australia,142,urn:li:company:2697008,500,au,1,654,male,0,"Sydney, Australia","urn:li:fs_region:(au,4910)","Academic & Consultant in Health & Physical Education, Physical Literacy, School Health, Assessment, and Education Policy",urn:li:member:117221175,"Sydney, Australia",National Director of Safer Sport,179712,1332.5714,1033.7565,1
3352,41,3330,Surf Life Saving Australia,171,urn:li:company:1575756,500,au,1,654,male,0,"Sydney, Australia","urn:li:fs_region:(au,4910)","Academic & Consultant in Health & Physical Education, Physical Literacy, School Health, Assessment, and Education Policy",urn:li:member:117221175,"Sydney, Australia",National Education Coordinator,179713,1332.5714,1095.6295,1
3353,41,3230,Catholic Education Diocese of Parramatta,1189,urn:li:company:1352728,500,au,1,654,male,0,"Sydney, Australia","urn:li:fs_region:(au,4910)","Academic & Consultant in Health & Physical Education, Physical Literacy, School Health, Assessment, and Education Policy",urn:li:member:117221175,Xavier College - Cranebrook,Teacher - Health and Physical Education,179714,1332.5714,1189.3586,1
3354,41,21283,Australian Army,4492,urn:li:company:4286,500,au,1,654,male,0,"Sydney, Australia","urn:li:fs_region:(au,4910)","Academic & Consultant in Health & Physical Education, Physical Literacy, School Health, Assessment, and Education Policy",urn:li:member:117221175,"Canberra, Sydney",Soldier,179715,1332.5714,2187.4245,1
